Date,Product,Category,Quantity Sold,Unit Price,Total Revenue,Region,Profit
2024-01-17,Laptop,Electronics,42,1176,49392,North,40992
2024-01-14,Keyboard,Accessories,30,71,2130,East,-3870
2024-01-12,Headphones,Accessories,30,98,2940,West,-3060
2024-01-21,Smartphone,Electronics,43,477,20511,East,11911
2024-01-05,Mouse,Accessories,23,66,1518,East,-3082
2024-02-27,Mouse,Accessories,24,64,1536,West,-3264
2024-01-03,Headphones,Accessories,5,53,265,North,-735
2024-02-04,Headphones,Accessories,15,65,975,East,-2025
2024-02-22,Mouse,Accessories,48,16,768,North,-8832
2024-02-09,Smartwatch,Wearables,6,377,2262,West,1062
2024-02-14,Smartphone,Electronics,15,491,7365,South,4365
2024-02-29,Headphones,Accessories,8,114,912,South,-688
2024-02-06,Tablet,Electronics,4,203,812,North,12
2024-02-15,Smartphone,Electronics,33,812,26796,East,20196
2024-02-29,Laptop,Electronics,7,1425,9975,South,8575
2024-02-07,TV,Electronics,30,940,28200,East,22200
2024-02-02,Smartphone,Electronics,33,1058,34914,South,28314
2024-02-14,Laptop,Electronics,16,1169,18704,North,15504
2024-01-21,Smartphone,Electronics,36,556,20016,North,12816
2024-01-03,Keyboard,Accessories,1,39,39,South,-161
2024-01-13,Headphones,Accessories,18,113,2034,South,-1566
2024-01-13,Smartphone,Electronics,35,558,19530,North,12530
2024-01-17,Mouse,Accessories,8,47,376,North,-1224
2024-02-21,Headphones,Accessories,13,144,1872,West,-728
2024-02-27,Tablet,Electronics,45,309,13905,East,4905
2024-02-18,Smartwatch,Wearables,43,164,7052,West,-1548
2024-02-23,Mouse,Accessories,28,29,812,West,-4788
2024-02-02,Headphones,Accessories,30,38,1140,West,-4860
2024-01-24,Tablet,Electronics,33,380,12540,East,5940
2024-01-27,Smartphone,Electronics,31,683,21173,South,14973
2024-02-02,Laptop,Electronics,26,979,25454,West,20254
2024-02-27,Keyboard,Accessories,16,13,208,South,-2992
2024-02-13,TV,Electronics,41,2042,83722,North,75522
2024-01-31,Tablet,Electronics,50,305,15250,East,5250
2024-01-08,Keyboard,Accessories,18,96,1728,West,-1872
2024-01-15,Mouse,Accessories,28,40,1120,North,-4480
2024-01-27,Laptop,Electronics,45,948,42660,West,33660
2024-02-16,Mouse,Accessories,38,45,1710,West,-5890
2024-01-05,Tablet,Electronics,24,618,14832,South,10032
2024-02-02,Keyboard,Accessories,9,52,468,West,-1332
2024-01-27,Laptop,Electronics,23,1296,29808,West,25208
2024-02-02,Tablet,Electronics,34,463,15742,West,8942
2024-02-27,Headphones,Accessories,48,50,2400,West,-7200
2024-01-12,Laptop,Electronics,23,727,16721,North,12121
2024-01-21,Tablet,Electronics,27,436,11772,North,6372
2024-01-05,Tablet,Electronics,48,549,26352,West,16752
2024-02-28,TV,Electronics,34,2151,73134,East,66334
2024-02-17,Tablet,Electronics,38,748,28424,North,20824
2024-01-06,Mouse,Accessories,18,76,1368,East,-2232
2024-01-17,Smartwatch,Wearables,28,71,1988,North,-3612
2024-02-07,Laptop,Electronics,26,1345,34970,North,29770
2024-02-05,Smartphone,Electronics,21,1029,21609,South,17409
2024-02-15,Tablet,Electronics,33,874,28842,East,22242
2024-01-04,Mouse,Accessories,44,39,1716,West,-7084
2024-02-03,Headphones,Accessories,23,101,2323,South,-2277
2024-02-15,Smartwatch,Wearables,9,229,2061,North,261
2024-02-20,Smartphone,Electronics,20,1042,20840,East,16840
2024-01-10,TV,Electronics,45,2267,102015,North,93015
2024-01-11,Tablet,Electronics,19,419,7961,West,4161
2024-02-05,Tablet,Electronics,21,470,9870,South,5670
2024-02-26,TV,Electronics,50,618,30900,West,20900
2024-01-12,Smartwatch,Wearables,43,253,10879,East,2279
2024-01-10,TV,Electronics,23,2427,55821,South,51221
2024-01-18,Tablet,Electronics,32,864,27648,West,21248
2024-01-26,Laptop,Electronics,20,1236,24720,North,20720
2024-02-25,Tablet,Electronics,40,450,18000,South,10000
2024-02-21,Tablet,Electronics,27,224,6048,South,648
2024-01-01,TV,Electronics,1,1068,1068,South,868
2024-01-11,Tablet,Electronics,8,279,2232,North,632
2024-02-03,Tablet,Electronics,42,525,22050,East,13650
2024-01-02,Tablet,Electronics,30,317,9510,East,3510
2024-02-03,Headphones,Accessories,24,36,864,West,-3936
2024-01-19,Mouse,Accessories,5,8,40,North,-960
2024-02-26,Tablet,Electronics,36,858,30888,West,23688
2024-03-01,Keyboard,Accessories,24,86,2064,West,-2736
2024-02-09,Laptop,Electronics,3,1426,4278,East,3678
2024-01-08,TV,Electronics,10,2266,22660,South,20660
2024-01-17,Headphones,Accessories,10,34,340,East,-1660
2024-02-28,Laptop,Electronics,8,1484,11872,West,10272
2024-01-06,TV,Electronics,24,787,18888,West,14088
2024-01-25,Keyboard,Accessories,10,61,610,South,-1390
2024-02-02,Keyboard,Accessories,10,35,350,West,-1650
2024-01-01,Tablet,Electronics,26,598,15548,East,10348
2024-01-14,Laptop,Electronics,8,1235,9880,South,8280
2024-01-17,TV,Electronics,18,2307,41526,South,37926
2024-01-25,Keyboard,Accessories,46,57,2622,East,-6578
2024-01-31,Mouse,Accessories,28,74,2072,North,-3528
2024-01-02,TV,Electronics,24,1472,35328,West,30528
2024-01-27,Headphones,Accessories,37,110,4070,South,-3330
2024-01-06,Mouse,Accessories,48,73,3504,North,-6096
2024-01-06,TV,Electronics,1,2168,2168,West,1968
2024-02-02,Laptop,Electronics,31,1495,46345,West,40145
2024-02-17,Smartphone,Electronics,31,754,23374,West,17174
2024-01-31,Headphones,Accessories,31,86,2666,East,-3534
2024-01-01,Mouse,Accessories,10,7,70,North,-1930
2024-02-16,Laptop,Electronics,45,1202,54090,West,45090
2024-01-15,Smartphone,Electronics,9,372,3348,West,1548
2024-01-19,Keyboard,Accessories,38,42,1596,West,-6004
2024-02-16,Smartphone,Electronics,37,647,23939,East,16539
2024-01-13,Smartphone,Electronics,3,519,1557,West,957
2024-02-27,Mouse,Accessories,27,47,1269,East,-4131
2024-01-03,Smartwatch,Wearables,30,143,4290,South,-1710
2024-01-06,Tablet,Electronics,9,660,5940,East,4140
2024-01-26,Smartwatch,Wearables,8,343,2744,East,1144
2024-02-24,TV,Electronics,20,2417,48340,West,44340
2024-01-04,Smartwatch,Wearables,22,321,7062,North,2662
2024-01-11,Tablet,Electronics,2,439,878,South,478
2024-01-12,Smartwatch,Wearables,9,308,2772,North,972
2024-01-31,Tablet,Electronics,37,366,13542,South,6142
2024-02-17,Keyboard,Accessories,42,93,3906,North,-4494
2024-01-30,Smartphone,Electronics,11,1180,12980,South,10780
2024-03-01,Laptop,Electronics,10,744,7440,West,5440
2024-02-01,Laptop,Electronics,3,1046,3138,West,2538
2024-01-12,Smartwatch,Wearables,15,181,2715,North,-285
2024-02-19,Laptop,Electronics,20,1057,21140,South,17140
2024-01-04,Laptop,Electronics,42,1187,49854,East,41454
2024-01-21,Smartphone,Electronics,2,584,1168,South,768
2024-01-06,Tablet,Electronics,34,703,23902,North,17102
2024-02-18,Tablet,Electronics,6,792,4752,South,3552
2024-01-09,Mouse,Accessories,30,67,2010,East,-3990
2024-02-05,Tablet,Electronics,15,306,4590,East,1590
2024-02-26,Tablet,Electronics,22,900,19800,North,15400
2024-01-18,TV,Electronics,10,1124,11240,East,9240
2024-02-16,Smartwatch,Wearables,36,326,11736,East,4536
2024-02-14,TV,Electronics,42,1960,82320,North,73920
2024-02-17,Laptop,Electronics,11,1156,12716,North,10516
2024-02-13,Smartphone,Electronics,22,341,7502,East,3102
2024-02-29,TV,Electronics,4,2325,9300,South,8500
2024-03-01,Smartwatch,Wearables,8,89,712,East,-888
2024-01-26,Keyboard,Accessories,21,77,1617,South,-2583
2024-01-18,Headphones,Accessories,41,145,5945,North,-2255
2024-02-29,Smartphone,Electronics,28,408,11424,North,5824
2024-02-26,Tablet,Electronics,2,677,1354,North,954
2024-02-03,Mouse,Accessories,50,9,450,East,-9550
2024-01-24,Laptop,Electronics,48,911,43728,North,34128
2024-01-03,Laptop,Electronics,9,1488,13392,West,11592
2024-01-05,Mouse,Accessories,7,26,182,East,-1218
2024-01-13,Laptop,Electronics,31,1422,44082,East,37882
2024-01-20,TV,Electronics,2,1557,3114,East,2714
2024-01-24,Headphones,Accessories,26,150,3900,East,-1300
2024-02-11,Tablet,Electronics,39,546,21294,West,13494
2024-01-01,Laptop,Electronics,11,1173,12903,West,10703
2024-01-07,Laptop,Electronics,47,1249,58703,South,49303
2024-02-03,Keyboard,Accessories,49,65,3185,East,-6615
2024-01-30,Headphones,Accessories,5,119,595,North,-405
2024-03-01,Keyboard,Accessories,7,73,511,North,-889
2024-02-01,Headphones,Accessories,15,133,1995,East,-1005
2024-01-24,Tablet,Electronics,14,687,9618,East,6818
2024-01-20,TV,Electronics,30,1510,45300,West,39300
2024-02-14,TV,Electronics,25,1743,43575,North,38575
2024-01-27,Headphones,Accessories,26,87,2262,North,-2938
2024-01-22,Smartwatch,Wearables,26,112,2912,West,-2288
2024-01-02,Laptop,Electronics,4,1308,5232,West,4432
2024-01-04,Smartwatch,Wearables,1,194,194,North,-6
2024-01-28,Laptop,Electronics,42,1107,46494,East,38094
2024-01-24,Smartwatch,Wearables,14,162,2268,North,-532
2024-01-17,Tablet,Electronics,23,650,14950,West,10350
2024-01-05,Smartwatch,Wearables,6,124,744,South,-456
2024-02-24,Laptop,Electronics,19,1204,22876,North,19076
2024-02-16,Laptop,Electronics,35,803,28105,South,21105
2024-01-29,Mouse,Accessories,28,45,1260,East,-4340
2024-02-29,Headphones,Accessories,7,42,294,South,-1106
2024-01-31,Smartwatch,Wearables,50,70,3500,West,-6500
2024-01-21,Headphones,Accessories,14,87,1218,West,-1582
2024-02-09,Tablet,Electronics,34,581,19754,North,12954
2024-01-02,Laptop,Electronics,48,1353,64944,North,55344
2024-01-15,Smartphone,Electronics,23,985,22655,East,18055
2024-03-01,Keyboard,Accessories,4,85,340,West,-460
2024-02-23,Mouse,Accessories,41,12,492,East,-7708
2024-02-21,Smartwatch,Wearables,41,246,10086,West,1886
2024-02-23,Smartwatch,Wearables,12,85,1020,North,-1380
2024-02-21,Smartphone,Electronics,19,792,15048,South,11248
2024-02-08,TV,Electronics,38,1829,69502,South,61902
2024-02-11,Smartphone,Electronics,46,432,19872,North,10672
2024-02-25,Headphones,Accessories,15,45,675,South,-2325
2024-01-05,Keyboard,Accessories,41,63,2583,North,-5617
2024-02-12,Headphones,Accessories,10,57,570,North,-1430
2024-01-01,Keyboard,Accessories,19,100,1900,East,-1900
2024-01-02,Mouse,Accessories,32,22,704,East,-5696
2024-01-07,Laptop,Electronics,41,1426,58466,West,50266
2024-01-10,Headphones,Accessories,27,57,1539,East,-3861
2024-01-21,Smartwatch,Wearables,20,356,7120,East,3120
2024-02-08,Headphones,Accessories,25,75,1875,North,-3125
2024-02-20,Smartphone,Electronics,45,780,35100,East,26100
2024-01-15,Smartphone,Electronics,22,934,20548,North,16148
2024-02-17,Keyboard,Accessories,35,44,1540,North,-5460
2024-01-27,Smartwatch,Wearables,48,84,4032,West,-5568
2024-01-15,Tablet,Electronics,30,314,9420,West,3420
2024-02-26,Smartphone,Electronics,3,331,993,East,393
2024-01-03,Keyboard,Accessories,36,37,1332,South,-5868
2024-02-10,Smartwatch,Wearables,18,220,3960,West,360
2024-01-23,Smartwatch,Wearables,6,73,438,North,-762
2024-02-11,Smartphone,Electronics,50,950,47500,North,37500
2024-02-16,Tablet,Electronics,37,762,28194,West,20794
2024-01-29,TV,Electronics,36,1773,63828,North,56628
2024-01-03,Keyboard,Accessories,24,70,1680,East,-3120
2024-01-22,Mouse,Accessories,16,71,1136,East,-2064
2024-02-17,Laptop,Electronics,17,1071,18207,East,14807
2024-02-18,Smartwatch,Wearables,38,154,5852,North,-1748
2024-02-08,TV,Electronics,25,994,24850,East,19850
2024-02-08,Mouse,Accessories,32,19,608,West,-5792
2024-02-10,Smartwatch,Wearables,43,62,2666,North,-5934
2024-02-16,Mouse,Accessories,18,50,900,West,-2700
2024-01-21,TV,Electronics,48,901,43248,East,33648
2024-01-08,TV,Electronics,44,2240,98560,North,89760
2024-01-04,Headphones,Accessories,22,46,1012,North,-3388
2024-01-26,Laptop,Electronics,9,1125,10125,North,8325
2024-01-12,Laptop,Electronics,45,1375,61875,East,52875
2024-02-14,Smartphone,Electronics,14,712,9968,South,7168
2024-01-03,Smartwatch,Wearables,6,247,1482,East,282
2024-01-03,Smartwatch,Wearables,31,278,8618,South,2418
2024-02-11,Mouse,Accessories,12,12,144,North,-2256
2024-02-15,Smartwatch,Wearables,2,175,350,North,-50
2024-02-22,Keyboard,Accessories,30,36,1080,East,-4920
2024-01-06,Headphones,Accessories,1,24,24,North,-176
2024-02-02,Laptop,Electronics,20,1438,28760,South,24760
2024-02-17,Tablet,Electronics,18,579,10422,North,6822
2024-01-12,Tablet,Electronics,46,516,23736,North,14536
2024-01-04,Mouse,Accessories,17,58,986,East,-2414
2024-02-03,Smartphone,Electronics,9,536,4824,West,3024
2024-01-05,Smartphone,Electronics,5,581,2905,West,1905
2024-03-01,Smartwatch,Wearables,17,245,4165,East,765
2024-01-13,Keyboard,Accessories,27,43,1161,West,-4239
2024-01-24,Smartphone,Electronics,46,358,16468,South,7268
2024-02-26,Keyboard,Accessories,36,38,1368,South,-5832
2024-01-31,TV,Electronics,40,2020,80800,North,72800
2024-01-09,Headphones,Accessories,43,142,6106,South,-2494
2024-02-26,Smartwatch,Wearables,21,361,7581,East,3381
2024-01-27,Mouse,Accessories,22,47,1034,South,-3366
2024-01-30,Mouse,Accessories,43,15,645,West,-7955
2024-02-11,Tablet,Electronics,7,296,2072,South,672
2024-01-19,Headphones,Accessories,3,23,69,West,-531
2024-02-02,Smartphone,Electronics,8,1124,8992,North,7392
2024-01-09,Smartwatch,Wearables,36,69,2484,East,-4716
2024-02-04,Keyboard,Accessories,25,32,800,South,-4200
2024-02-16,TV,Electronics,17,731,12427,East,9027
2024-02-29,Tablet,Electronics,5,604,3020,South,2020
2024-02-01,Headphones,Accessories,42,150,6300,West,-2100
2024-02-24,Tablet,Electronics,2,405,810,West,410
2024-02-20,Tablet,Electronics,28,369,10332,North,4732
2024-01-21,Smartwatch,Wearables,19,141,2679,South,-1121
2024-02-14,Smartphone,Electronics,11,341,3751,South,1551
2024-01-11,Laptop,Electronics,48,1041,49968,South,40368
2024-01-22,TV,Electronics,37,728,26936,South,19536
2024-01-31,Mouse,Accessories,3,20,60,West,-540
2024-01-06,Mouse,Accessories,18,15,270,East,-3330
2024-03-01,TV,Electronics,27,2183,58941,South,53541
2024-02-11,Smartphone,Electronics,40,1191,47640,North,39640
2024-01-21,TV,Electronics,43,2452,105436,East,96836
2024-01-17,Smartwatch,Wearables,14,367,5138,East,2338
2024-01-04,Smartwatch,Wearables,1,192,192,South,-8
2024-01-16,Headphones,Accessories,29,91,2639,North,-3161
2024-02-26,Mouse,Accessories,40,42,1680,West,-6320
2024-01-20,Mouse,Accessories,11,60,660,West,-1540
2024-02-05,Tablet,Electronics,48,394,18912,South,9312
2024-02-12,Tablet,Electronics,50,607,30350,North,20350
2024-01-06,TV,Electronics,46,2139,98394,East,89194
2024-02-14,Tablet,Electronics,35,762,26670,South,19670
2024-02-11,Keyboard,Accessories,24,32,768,East,-4032
2024-02-14,Smartwatch,Wearables,10,387,3870,East,1870
2024-02-23,TV,Electronics,26,1636,42536,North,37336
2024-02-12,Keyboard,Accessories,5,30,150,South,-850
2024-01-17,Keyboard,Accessories,43,92,3956,North,-4644
2024-02-07,Smartwatch,Wearables,3,268,804,South,204
2024-02-18,Headphones,Accessories,4,137,548,South,-252
2024-01-13,Smartwatch,Wearables,44,79,3476,South,-5324
2024-01-29,TV,Electronics,7,1407,9849,South,8449
2024-02-13,Keyboard,Accessories,10,95,950,North,-1050
2024-02-17,Keyboard,Accessories,15,23,345,South,-2655
2024-02-22,Keyboard,Accessories,18,59,1062,South,-2538
2024-01-21,Headphones,Accessories,29,24,696,South,-5104
2024-02-18,Keyboard,Accessories,36,55,1980,East,-5220
2024-02-18,Smartphone,Electronics,23,595,13685,North,9085
2024-01-24,Mouse,Accessories,20,32,640,East,-3360
2024-02-06,TV,Electronics,47,2067,97149,South,87749
2024-01-23,Mouse,Accessories,1,6,6,West,-194
2024-02-29,Headphones,Accessories,22,92,2024,North,-2376
2024-01-16,TV,Electronics,10,1644,16440,South,14440
2024-03-01,Mouse,Accessories,4,20,80,North,-720
2024-02-26,Laptop,Electronics,35,1018,35630,North,28630
2024-01-09,Smartphone,Electronics,24,916,21984,South,17184
2024-01-06,Laptop,Electronics,1,802,802,East,602
2024-01-24,Keyboard,Accessories,5,74,370,South,-630
2024-01-28,Keyboard,Accessories,43,65,2795,East,-5805
2024-02-28,Headphones,Accessories,23,39,897,South,-3703
2024-01-14,Mouse,Accessories,25,79,1975,East,-3025
2024-02-07,Smartwatch,Wearables,30,238,7140,West,1140
2024-01-11,Headphones,Accessories,19,28,532,East,-3268
2024-01-02,Smartphone,Electronics,35,1106,38710,East,31710
2024-02-16,Laptop,Electronics,41,881,36121,South,27921
2024-02-02,Laptop,Electronics,24,1299,31176,North,26376
2024-02-16,Keyboard,Accessories,34,40,1360,West,-5440
2024-02-06,TV,Electronics,4,991,3964,East,3164
2024-02-02,Headphones,Accessories,23,104,2392,South,-2208
2024-02-02,TV,Electronics,17,2324,39508,North,36108
2024-01-19,Mouse,Accessories,4,16,64,South,-736
2024-02-06,Tablet,Electronics,36,731,26316,North,19116
2024-01-12,Mouse,Accessories,42,58,2436,West,-5964
2024-01-14,Smartwatch,Wearables,18,266,4788,West,1188
2024-02-13,Tablet,Electronics,4,885,3540,South,2740
2024-01-13,Headphones,Accessories,9,26,234,South,-1566
2024-01-30,Keyboard,Accessories,32,85,2720,North,-3680
2024-02-13,Smartwatch,Wearables,40,86,3440,East,-4560
2024-01-10,Headphones,Accessories,21,47,987,West,-3213
2024-02-02,Mouse,Accessories,2,68,136,East,-264
2024-02-07,Tablet,Electronics,29,602,17458,East,11658
2024-01-18,Tablet,Electronics,22,748,16456,North,12056
2024-02-04,Mouse,Accessories,47,30,1410,West,-7990
2024-02-02,Smartwatch,Wearables,13,163,2119,North,-481
2024-02-01,Tablet,Electronics,15,896,13440,East,10440
2024-01-06,Smartwatch,Wearables,33,229,7557,South,957
2024-02-27,Smartphone,Electronics,1,403,403,South,203
2024-01-05,Mouse,Accessories,42,43,1806,West,-6594
2024-02-26,Smartwatch,Wearables,49,377,18473,North,8673
2024-02-02,Headphones,Accessories,6,148,888,South,-312
2024-02-23,Mouse,Accessories,11,40,440,West,-1760
2024-02-06,Headphones,Accessories,19,110,2090,North,-1710
2024-01-17,Keyboard,Accessories,48,52,2496,East,-7104
2024-01-12,Smartwatch,Wearables,45,61,2745,South,-6255
2024-02-17,Smartwatch,Wearables,9,139,1251,South,-549
2024-01-06,Keyboard,Accessories,18,63,1134,South,-2466
2024-01-08,Mouse,Accessories,3,19,57,South,-543
2024-02-07,Laptop,Electronics,42,1316,55272,North,46872
2024-01-15,Smartphone,Electronics,6,1051,6306,East,5106
2024-02-21,Laptop,Electronics,45,1200,54000,South,45000
2024-01-22,Headphones,Accessories,10,42,420,West,-1580
2024-01-27,Headphones,Accessories,34,31,1054,West,-5746
2024-01-23,Smartwatch,Wearables,32,316,10112,South,3712
2024-01-11,TV,Electronics,34,1408,47872,South,41072
2024-02-28,Headphones,Accessories,22,120,2640,South,-1760
2024-02-03,Tablet,Electronics,7,710,4970,South,3570
2024-02-04,Tablet,Electronics,25,623,15575,North,10575
2024-02-10,Headphones,Accessories,42,101,4242,South,-4158
2024-02-16,TV,Electronics,30,1388,41640,South,35640
2024-02-23,Tablet,Electronics,5,716,3580,East,2580
2024-02-10,TV,Electronics,50,2011,100550,East,90550
2024-01-05,Smartwatch,Wearables,30,118,3540,South,-2460
2024-01-25,Smartwatch,Wearables,25,145,3625,East,-1375
2024-02-28,Keyboard,Accessories,2,54,108,East,-292
2024-02-05,TV,Electronics,9,1636,14724,West,12924
2024-02-09,Smartwatch,Wearables,44,67,2948,North,-5852
2024-01-14,Smartphone,Electronics,33,838,27654,North,21054
2024-02-15,Laptop,Electronics,36,1139,41004,West,33804
2024-01-20,Mouse,Accessories,29,57,1653,West,-4147
2024-02-19,Headphones,Accessories,5,126,630,East,-370
2024-02-04,Smartwatch,Wearables,27,205,5535,West,135
2024-02-05,Headphones,Accessories,47,120,5640,East,-3760
2024-02-14,Keyboard,Accessories,10,96,960,West,-1040
2024-01-08,Smartwatch,Wearables,25,88,2200,East,-2800
2024-01-18,Smartphone,Electronics,32,702,22464,West,16064
2024-01-30,Mouse,Accessories,47,79,3713,North,-5687
2024-01-31,Smartphone,Electronics,40,763,30520,North,22520
2024-01-06,Tablet,Electronics,26,865,22490,South,17290
2024-01-22,Tablet,Electronics,39,464,18096,West,10296
2024-02-13,Tablet,Electronics,34,743,25262,West,18462
2024-02-06,Headphones,Accessories,35,69,2415,North,-4585
2024-02-23,Mouse,Accessories,40,66,2640,South,-5360
2024-02-28,Laptop,Electronics,22,1240,27280,North,22880
2024-02-04,Mouse,Accessories,39,45,1755,West,-6045
2024-02-28,Mouse,Accessories,30,44,1320,North,-4680
2024-01-23,Mouse,Accessories,49,20,980,East,-8820
2024-02-14,Tablet,Electronics,19,498,9462,East,5662
2024-01-28,Headphones,Accessories,40,82,3280,West,-4720
